hip,ra,dec,mag
755,2.31906353,65.07079864,7.02
756,2.32522728,-37.38291472,11.26
757,2.32739226,-59.06036312,8.89
758,2.32966922,-41.88642543,9.6
759,2.33100682,17.53423872,7.07
760,2.33262025,79.71464113,6.01
761,2.3375862,-27.9879039,5.42
762,2.34694824,-41.04420522,9.11
763,2.34695373,58.66590161,8.24
764,2.34949364,14.41766587,8.97
765,2.35224949,-45.74698836,3.88
766,2.35250184,0.07209314,8.59
767,2.36489397,46.38790478,7.17
768,2.36659201,19.11569982,7.94
769,2.36674758,1.24402533,7.27
770,2.36753959,-12.03518146,9.59
771,2.3767445,-10.18755017,7.94
772,2.377913,-34.11077214,8.52
773,2.37919673,19.55922468,7.59
774,2.38423018,-40.64947224,9.17
775,2.39204187,-66.02972893,8.08
776,2.39552418,-46.37507382,9.8
777,2.3967474,-21.38186598,8.92
778,2.40120624,-51.73705907,9.91
779,2.40151993,62.66781255,9.42
780,2.40182077,26.68206689,8.84
781,2.40219061,51.56692488,10.15
782,2.41376549,-56.19178561,8.37
783,2.41558741,-32.07892872,9.33
784,2.421914,57.25958655,9.35
785,2.42218904,-63.58967752,7.4
786,2.42337039,-37.31481117,8.35
787,2.43155816,-31.82493921,9.53
788,2.43212812,-3.67851928,9.59
789,2.44298188,36.47378127,10.05
791,2.45189211,-40.8926432,8.57
790,2.45190918,19.38130034,8.48
792,2.45274609,-6.84116094,8.43
793,2.45821543,53.5266575,8.45
794,2.45885362,-33.78868219,8.84
796,2.46414999,61.51404444,11.18
795,2.46506329,8.45319673,8.64
797,2.46570707,11.41627112,8.42
798,2.46706528,-62.29683686,6.34
800,2.46840823,51.42303822,7.93
799,2.46856966,12.7108424,8.36
801,2.47045485,-50.26778193,8.32
802,2.4791263,4.83249243,7.77
803,2.47924356,-2.5612296,6.84
804,2.48490475,-78.5905409,8.78
805,2.48641063,-44.66648659,7.19
806,2.48796018,4.16612269,8.5
807,2.48945297,8.57704143,8.82
808,2.48996359,43.43841927,9.04
809,2.49206123,-65.35709708,7.93
810,2.49611767,-25.87473632,7.66
811,2.50217025,-28.48237046,10.07
812,2.5068334,44.10967471,9.03
813,2.50910252,11.14580908,5.54
814,2.50945435,-82.22399743,5.29
815,2.51101423,-63.29667598,8.13
817,2.51326491,46.39035323,7.51
816,2.51334416,-77.48041239,9.08
818,2.51367088,-8.97418208,7.1
819,2.5183958,-79.00183917,7.88
820,2.51916096,86.02305546,9.4
821,2.5198354,33.53943767,9.06
822,2.52181595,84.15197251,8.38
823,2.52192137,38.41489409,10.65
824,2.52286733,25.19788575,7.77
825,2.52776652,50.8068353,8.5
826,2.52801043,47.3068396,8.61
827,2.52808509,-28.33779222,10.05
828,2.53029756,39.64894107,8.71
830,2.53282312,-15.17703288,9.37
829,2.53330673,-78.3006603,6.97
831,2.53868415,-49.14331204,8.56
832,2.54226103,-33.28094424,9.34
833,2.54331677,-19.98355516,9.47
834,2.54377402,64.64672491,8.11
835,2.55428058,25.52675303,8.91
836,2.55874804,60.0260491,7.83
837,2.56783172,50.88488337,8.95
838,2.56856497,52.25514295,7.2
839,2.57458042,-70.83688393,9.37
840,2.57853868,-5.24851713,5.84
841,2.58017518,46.07227117,5.01
842,2.58572192,-22.76918457,9.81
843,2.58674385,18.65036403,9.27
844,2.58889481,-48.14358093,9.5
845,2.59487992,-43.52292038,9.32
846,2.59569702,-13.98412856,8.92
847,2.59596953,-11.78583365,8.38
848,2.60083995,58.48950539,7.74
849,2.60385459,-6.03970203,8.6
850,2.60694761,-30.47906079,9.49
851,2.60951431,-14.45220836,8.35
852,2.61150772,28.65292193,7.11
853,2.61434147,-73.64945333,9.87
854,2.61845161,13.59498069,8.98
855,2.62084078,51.9123888,7.75
856,2.62339153,15.23192856,8.24
857,2.62358027,57.16549747,6.74
858,2.63506952,33.1308857,6.83
859,2.64265068,52.31675606,7.7
860,2.64438297,59.67341444,6.7
861,2.65280052,-41.11858278,8.67
862,2.65641131,-49.28139379,9.94
863,2.65757354,-63.63430723,8.73
864,2.65873023,16.84407826,9.63
865,2.65962298,-73.22443438,6.66
866,2.66144965,56.05613623,8.29
867,2.66293453,12.82027132,8.47
868,2.66362432,2.30067277,8.16
869,2.66937648,13.22299119,8.97
870,2.6697124,2.05549803,7.51
871,2.67528589,54.89149475,8.97
872,2.67691363,-54.40037514,8.55
873,2.67810574,-12.57980381,5.84
874,2.68806989,58.01831644,7.85
875,2.69076029,-38.76885912,8.68
877,2.69311023,55.34282756,8.05
876,2.69315961,58.7695199,8.27
878,2.69357223,-21.93357013,7.68
879,2.69464885,-73.50742387,9.4
880,2.69509815,37.47386216,7.77
881,2.69516827,-34.86071198,6.89
882,2.69663452,32.24257302,7.55
883,2.6975504,-57.48628559,8.27
884,2.70055534,51.17784908,8.16
885,2.70138861,49.01075823,8.07
886,2.70202017,30.68565518,7.91
887,2.72283989,-13.90281571,7.71
888,2.72496614,-31.21515694,10.16
889,2.73299802,48.1104051,8.41
891,2.73329241,-42.25160366,8.88
890,2.73345038,64.96318376,9.64
892,2.73712261,-2.07451183,7.93
893,2.7414981,-18.57284278,7.78
894,2.7422581,52.44279023,8.9
895,2.75589325,29.55052263,8.55
896,2.76524987,13.75051092,9.15
897,2.76858844,-5.78399441,10.86
898,2.76870081,5.20868148,11.55
899,2.768724,-10.87786557,9.08
900,2.77350337,4.1331073,7.44
901,2.778753,26.33796403,10.35
902,2.78289623,57.58791462,6.68
903,2.78668359,-87.41423771,8.85
904,2.78769565,-7.37619874,8.9
905,2.78892638,49.5466666,8.24
906,2.79012709,-3.32135959,6.74
907,2.80966423,6.18052792,10.75
908,2.8114672,10.63603546,8.44
909,2.81532971,7.94816079,7.69
910,2.81628415,-15.46732287,4.89
911,2.82272582,-20.72529839,11.8
912,2.82287739,-29.64051891,8.88
913,2.82432014,-40.37268546,7.7
914,2.82543312,-32.80041484,8.6
915,2.83158469,-32.40387891,8.44
916,2.83702751,58.3498627,9.5
917,2.84058595,50.84310466,9.03
918,2.84178323,74.48458019,7.15
919,2.8428974,30.44948927,7.95
920,2.85187794,23.81814771,8.23
921,2.85188723,-8.35911945,9.81
922,2.87203127,-18.70689324,8.48
923,2.87258462,35.93108811,9.33
924,2.87859206,-49.62920981,8.97
925,2.87910532,-1.12332479,8.08
926,2.87971208,40.39896612,7.47
927,2.88096041,-55.74966102,8.34
928,2.88140032,-34.4600917,7.75
929,2.88657321,-58.90982912,8.34
930,2.8934043,-27.7997782,5.41
931,2.89634295,-3.07799719,7.56
932,2.8970776,-18.60067836,6.93
933,2.89828655,7.12150984,10.03
935,2.89839266,33.68029254,8.69
934,2.89853096,-57.47238652,9.04
936,2.89868324,-5.06817692,8.32
937,2.90159981,-23.63236655,7.85
938,2.90304188,-80.17376516,7.21
939,2.90334595,-17.96890292,8.98
940,2.90477726,58.21183567,7.09
941,2.90527264,-72.27547333,8.85
942,2.90603532,63.44314203,9.21
943,2.9061454,10.32845614,8.61
944,2.90859695,-49.65588618,7.91
945,2.91222169,55.96148616,7.47
946,2.91580225,28.22513882,8.65
947,2.9198539,-9.70277372,8.53
948,2.92120675,-39.22963982,9.92
949,2.92427022,54.33552182,8.09
950,2.93286698,-35.13339606,5.24
951,2.93644202,57.27152515,7.06
952,2.94074786,27.51025579,8.45
953,2.94645767,-33.23382365,8.73
954,2.9481242,9.14000705,7.45
955,2.95060084,-17.55770035,9.02
956,2.95912203,28.42325717,7.51
957,2.96013415,66.12634754,7.32
958,2.96104581,-54.20984615,8.17
959,2.96182161,50.98927919,9.45
960,2.96191971,-19.70326287,9.72
961,2.96256404,-35.54681427,9.34
962,2.97473845,-11.16484347,8.75
963,2.97800862,-33.0373887,9.32
964,2.97819202,-22.81759748,7.91
965,2.98072156,-75.47684086,7.49
966,2.98385733,-42.17203471,6.53
967,2.99596734,48.15237121,6.18
968,2.9970449,-0.22969837,8.69
969,3.00550041,23.47174032,6.58
970,3.00581153,-54.75088612,7.8
971,3.00608084,28.60673326,7.19
972,3.00807432,48.68005386,8.17
973,3.01259645,-13.81313737,6.56
974,3.01599223,27.09915401,8.73
975,3.02160438,-58.52479986,7.62
976,3.02287137,-7.08866665,8.66
979,3.0252826,-54.36533695,8.68
978,3.02532163,39.03890984,8.2
977,3.02534364,-7.70199823,8.96
980,3.02849022,47.49116017,7.36
981,3.03354264,53.62391762,6.87
982,3.03640453,48.18225854,7.6
983,3.04145374,-17.93821766,5.29
984,3.04294341,46.77490907,9.12
985,3.05385165,-27.78455628,8.25
986,3.05769033,39.90157203,7.43
987,3.05806888,-15.16459597,8.88
988,3.0658141,43.81821229,7.95
989,3.06609863,22.55671394,7.69
990,3.07200125,-50.70031286,8.94
991,3.07628651,-40.64558079,10.58
992,3.08222761,-57.50592437,10.05
993,3.09223756,-8.70977153,8.88
994,3.10531311,-61.60576322,9.0
995,3.10993546,45.95960688,8.24
996,3.11749211,20.23439937,8.18
997,3.1242483,-56.41332506,9.91
998,3.12479109,32.20391674,8.88
999,3.1254916,14.56369614,8.44
1000,3.12556151,-22.06708268,8.73
1001,3.12892949,-32.32082372,9.12
1002,3.13317674,-52.33337574,9.23
1003,3.13675616,-30.85929019,8.66
1004,3.13729126,24.63640583,8.88
1005,3.13814549,-11.69298041,8.14
1006,3.13913761,21.71414164,11.67
1008,3.14013701,44.59075801,7.44
1007,3.14031225,-88.36287521,7.22
1009,3.14201623,44.70724772,6.5
1010,3.14640282,-36.48600696,10.07
1011,3.14910495,44.31628232,7.01
1012,3.15309368,-13.61016552,8.15
1013,3.1614569,-26.85334216,7.95
1014,3.16236754,39.28794887,8.18
1015,3.16439337,9.52777332,10.72
1016,3.16511126,-59.50786377,9.56
1017,3.16599894,-61.31269282,8.51
1018,3.16787813,-1.22719433,7.22
1019,3.16896301,-43.16447354,7.53
1020,3.17222053,19.77166309,9.27
1021,3.18119076,65.54522744,10.78
1022,3.18764257,4.97584483,9.85
1023,3.18847272,57.22755962,7.34
1024,3.19089969,31.30971644,9.55
1025,3.19355537,27.10919668,8.19
1026,3.19984759,46.09543717,6.63
1027,3.20212287,15.56037208,8.63
1028,3.20647423,-31.89768114,8.8
1029,3.2076578,-47.51351954,9.86
1030,3.20935172,37.69366311,6.71
1031,3.20991289,-57.91269485,7.22
1032,3.22251341,-22.26429777,8.49
1033,3.22974594,-3.3815183,7.37
1034,3.23213237,-23.67887556,10.51
1035,3.23695832,35.60720337,8.84
1036,3.24686849,66.32206636,10.54
1037,3.24858774,29.39292162,8.39
1038,3.25017042,12.33095931,8.19
1039,3.25145846,55.85901187,7.94
1040,3.25187208,2.94967547,8.62
1041,3.25429565,72.52195758,10.59
1042,3.25491636,62.72809316,7.8
1043,3.25751547,49.926513,7.17
1044,3.26092514,-45.17634037,10.74
1045,3.26509483,-24.95462638,10.1
1046,3.26630969,-22.47020965,6.66
1047,3.26710296,-23.93908727,9.94
1048,3.26791177,35.2916648,7.69
1049,3.26924809,37.41863959,7.62
1050,3.27097933,5.63141884,11.44
1051,3.27473682,20.19040549,8.75
1053,3.28431076,-7.68257721,7.58
1052,3.2851918,84.04424719,9.02
1054,3.28692569,-22.9354556,9.03
1055,3.28763586,20.38241602,10.41
1057,3.2896396,16.92165199,6.52
1056,3.28971078,-27.81349246,8.17
1058,3.29159465,-43.06516969,7.57
1059,3.29875197,11.72635707,10.01
1060,3.29977405,-30.34983205,10.68
1061,3.3005308,21.40528208,8.39
1062,3.30062556,-5.24201804,8.05
1063,3.30266797,62.04092419,6.63
1064,3.30454895,20.75280824,9.17
1065,3.30692856,-17.18471195,7.55
1066,3.30755619,-37.82286519,7.21
1067,3.30895828,15.18361593,2.83
1068,3.31099304,69.32759224,12.49
1069,3.31443363,-26.32530812,7.44
1070,3.32212808,19.52127377,8.83
1071,3.32358136,-23.73251665,7.98
1072,3.32615488,-20.61881565,7.45
1073,3.33060043,8.92988028,7.72
1074,3.3314522,-84.99402068,5.78
1075,3.33541865,49.72339535,7.32
1076,3.34972158,26.98762497,6.24
1077,3.35081788,65.6134623,10.24
1078,3.35151982,19.07164311,9.86
1079,3.36100672,27.04406266,8.72
1080,3.36300334,68.24822384,10.88
1081,3.36705819,-59.90519935,8.44
1082,3.36708471,-0.14768155,10.68
1083,3.37179173,-36.82792674,10.77
1084,3.37688932,-65.94442634,8.84
1085,3.37844842,-40.3583852,9.05
1086,3.37889713,41.03572671,5.71
1087,3.38492029,0.84702277,9.58
1088,3.39177671,-29.57562528,8.58
1089,3.40091424,36.17092831,8.2
1090,3.40403325,47.193271,7.98
1091,3.4043819,-68.19764825,9.22
1092,3.4075428,80.6653394,11.14
1093,3.41100419,42.94939358,7.26
1094,3.41311626,-28.30071283,10.96
1095,3.41861197,6.58042142,8.65
1096,3.42591849,-26.02215399,5.94
1097,3.42681662,-49.19840935,8.99
1098,3.42924188,18.63580542,8.08
1099,3.4349148,-26.28498303,6.14
1100,3.43520955,52.65872983,8.59
1101,3.43792976,-48.68413239,6.97
1102,3.43924091,-23.21460158,6.86
1103,3.44015009,8.19351658,7.41
1104,3.44254987,54.46459288,8.73
1105,3.44344038,64.86484243,8.07
1106,3.44398208,-48.4327211,8.54
1107,3.44829323,1.38362257,6.79
1108,3.45258056,16.58062794,8.96
1109,3.45571071,17.9182117,9.08
1110,3.45645166,25.55196062,9.48
1112,3.45930626,36.86028926,8.9
1111,3.45941592,-52.57099754,9.09
1113,3.47011668,-74.68817231,8.76
1114,3.47070071,-56.99978872,7.15
1115,3.4816351,-17.54538026,7.39
1116,3.48246268,-52.54548897,8.93
1117,3.48324103,-9.74249444,8.74
1118,3.4841015,59.99934311,6.91
1119,3.49998896,-10.95370289,9.42
1120,3.50500923,-3.90877812,7.41
1121,3.50534532,0.86872588,9.22
1122,3.50766107,41.98323934,8.79
1123,3.50952703,33.20608481,6.22
1124,3.51062401,76.02699728,7.17
1125,3.51181531,44.51203389,8.4
1127,3.51687262,-0.03333774,8.6
1126,3.51691854,-74.91206044,6.97
1129,3.51746832,-43.18875719,10.11
1128,3.5176132,-11.31111824,8.36
1130,3.52293095,6.87814069,9.23
1131,3.52493003,73.3909165,8.25
1132,3.52764749,60.72036346,7.7
1133,3.53745161,26.25887171,7.0
1134,3.54247339,-7.19896207,7.32
1135,3.54712696,13.55236473,8.6
1136,3.55035668,-26.09743369,10.25
1137,3.55448927,35.41805038,8.08
1138,3.55500217,-35.80829245,7.84
1139,3.56007336,55.28323532,7.7
1140,3.5612937,-55.06959061,6.66
1141,3.56925211,-8.83248683,7.99
1142,3.57700172,-68.91865951,8.2
1143,3.58007313,52.86097686,7.84
1144,3.584257,-27.53107904,7.42
1145,3.58517481,-1.18463374,10.2
1146,3.58669233,-62.77197869,6.63
1147,3.5868599,-21.19639424,6.89
1148,3.58886546,60.34163069,8.51
1149,3.58950411,4.88585462,9.0
1151,3.59303635,-28.93445248,9.42
1150,3.59327595,76.02217572,7.72
1152,3.5984242,43.84587555,8.17
1153,3.6019556,-2.19792352,7.19
1154,3.60639304,-27.16976811,8.93
1155,3.60698624,-40.42017562,8.08
1156,3.61280756,16.64089821,8.23
1157,3.61448216,50.30239222,8.31
1158,3.61496786,-7.78053784,5.13
1159,3.61544188,-55.69674944,10.17
1160,3.6162207,-18.43147408,9.54
1161,3.61695916,-14.43147791,6.95
1162,3.61768272,56.25294128,9.17
1163,3.62650335,-16.67175127,8.85
1164,3.64038545,41.03258105,6.68
1165,3.64570122,-47.88140617,8.77
1166,3.64829759,-31.02320999,9.49
1167,3.64859535,53.82756851,8.27
1168,3.65045047,20.2066972,4.79
1169,3.65231452,1.29686825,7.03
1171,3.66003568,-46.6172272,8.69
1170,3.66013628,-18.93268628,4.44
1172,3.66182194,-43.83114827,8.9
1173,3.662715,-39.79415833,9.18
1174,3.66359601,12.23639889,9.1
1175,3.66693312,-33.04592558,8.71
1176,3.66828731,-14.80514201,6.63
1177,3.67063744,-12.74819936,7.92
1178,3.67258112,51.61690202,8.1
1179,3.6730281,3.36392861,8.67
1180,3.67799018,64.56616939,8.4
1181,3.684369,-46.0334589,7.13
1182,3.69058883,-39.24322467,11.83
1183,3.69688877,-28.97501431,10.22
1184,3.69901875,62.19636772,8.49
1185,3.70105117,-14.17758298,6.82
1186,3.70482562,-37.60895849,9.89
1187,3.70741484,-28.98739664,10.04
1188,3.70829037,23.79341488,8.62
1189,3.70889,-0.30292564,8.12
1190,3.72251371,-32.1526991,8.01
1191,3.72708897,-9.56955053,5.77
1192,3.7324789,-3.02735083,6.64
1193,3.73279426,22.28425185,6.25
1194,3.73466695,21.54219599,7.06
1195,3.74253202,-34.90419374,6.17
1196,3.7449237,8.8210228,6.02
1197,3.74665664,8.81833793,7.58
1198,3.74993489,-36.16042075,8.1
1199,3.75013144,5.58836463,8.41
1200,3.75449277,66.11396057,8.16
1201,3.7556493,-16.05470664,8.99
1202,3.75793331,54.07844872,7.68
1203,3.76469396,-33.58395324,9.09
1204,3.76667184,52.63960287,7.67
1205,3.7683413,33.57215315,9.72
1206,3.76898965,-68.53023276,8.57
1207,3.77828112,33.03049687,7.34
1208,3.77886512,31.53573771,6.34
1209,3.78065208,61.76720575,8.44
1210,3.78313679,-29.00641128,9.09
1211,3.78824092,34.86822459,7.99
1212,3.78995406,-44.65056308,9.14
1213,3.79089934,58.42429592,9.91
1214,3.79098059,17.6916457,8.98
1215,3.79397762,27.28347715,6.35
1216,3.79626248,78.01730962,8.17
1217,3.80100309,-68.84952038,8.71
1218,3.80292338,-34.49528339,8.39
1219,3.8034077,27.61199357,8.66
1220,3.80512762,-24.48509485,8.71
1221,3.80633024,-42.10338272,9.13
1222,3.80972665,60.34047401,10.55
1223,3.81027616,-30.93505699,9.4
1224,3.81061118,53.07404693,10.36
1225,3.81273839,-40.09595984,7.5
1226,3.81289574,-40.09210991,9.69
1227,3.81343259,68.00650677,11.67
1228,3.81692145,-42.16494861,8.7
1229,3.81774766,45.17922002,8.35
1230,3.81786872,-6.1380907,7.75
1231,3.81823774,-16.75619511,7.67
1232,3.82355833,-42.4965244,9.7
1233,3.82428012,44.20339841,6.76
1234,3.83963432,28.58737734,7.33
1235,3.84148806,62.69624579,9.12
1236,3.84266286,-32.04526865,7.89
1237,3.85228554,-13.05439848,8.53
1238,3.85777964,-30.16913379,8.79
1239,3.86065892,24.06974141,9.46
1240,3.86261234,64.27531505,10.66
1241,3.86367401,-3.65418943,9.11
1242,3.86528051,-16.13230661,11.49
1243,3.87253869,-40.45449469,7.65
1244,3.8774268,52.03613514,9.16
1245,3.88528629,13.4194187,7.87
1246,3.88890687,-69.75145198,9.08
1247,3.89046564,50.0503137,7.45
1248,3.89260477,-24.34634539,9.16
1249,3.91083205,5.84383899,6.98
1250,3.92054998,-71.4261201,8.78
1251,3.92174703,-26.44222152,10.0
1252,3.92542027,-7.30639265,8.93
1253,3.92761164,11.60966968,9.44
1254,3.93174463,-35.15025123,8.45
1255,3.93715322,45.54392193,8.24
1256,3.93757958,39.0208484,8.57
1257,3.94216598,49.3301737,8.27
1258,3.94625462,-66.92406885,8.54
1259,3.95249176,59.4402673,7.9
1260,3.95387522,-11.9901548,8.88
1262,3.95932046,-24.12304692,10.44
1261,3.95952151,42.34394657,8.46
1263,3.96484842,60.43157,10.83
1265,3.96507474,-5.60120129,7.48
1264,3.9651704,2.70230268,8.4
1266,3.96596926,-8.87628735,9.05
1267,3.97081136,58.32931864,8.64
1269,3.97863172,61.00019736,6.43
1268,3.97890167,-75.91160944,6.49
1270,3.98017163,-50.16730236,8.77
1271,3.98448594,-20.41616797,9.88
1272,3.98870839,4.25114921,7.13
1273,3.9938152,38.75896447,8.05
1274,3.99933459,-9.47948877,8.57
1275,4.00005536,-22.42144969,9.76
1278,4.0082196,-67.89937847,8.43
1277,4.0083739,14.70735446,8.39
1276,4.00847381,-48.26027238,11.58
1279,4.01066071,-42.67102048,8.07
1280,4.01101903,-43.11896183,10.42
1281,4.01317121,-71.25139922,9.22
1282,4.01381667,-25.6571507,10.37
1283,4.0154127,-58.77389592,8.24
1285,4.01951474,-14.05359154,9.01
1284,4.02181573,88.40120934,9.12
1286,4.02245158,8.1156038,7.59
1287,4.03380201,-37.56153886,9.11
1288,4.0366068,-31.44632821,5.66
1289,4.03929629,47.8928703,8.83
1290,4.04350921,-27.77814247,9.35
1291,4.04539817,55.86805083,9.02
1293,4.0454296,-63.16203624,8.54
1292,4.04683817,-79.85104079,6.59
1294,4.04772248,30.53248386,8.79
1296,4.05785281,76.95076267,6.35
1295,4.05910638,19.86228962,11.79
1297,4.06050132,35.17799696,8.92
1298,4.06893587,-22.57793652,9.58
1299,4.08276576,-33.46932824,9.53
1301,4.08605605,16.64653473,9.74
1300,4.08628939,71.93096665,9.74
1302,4.08958566,43.59510616,6.12
1303,4.09065413,-7.03004676,8.69
1304,4.0927314,-19.39924084,8.78
1306,4.09768809,-22.58791845,7.9
1305,4.09772322,-34.8293041,9.07
1307,4.10007019,-43.78013951,7.88
1308,4.10122696,-46.71986215,11.06
1309,4.10158735,-70.39239137,7.18
1310,4.10711665,53.94564794,7.22
1311,4.11529698,-36.7962474,9.2
1313,4.13059775,-56.22459111,9.18
1312,4.13084535,-66.69013392,7.74
1314,4.13473932,-55.46952747,7.81
1315,4.13517115,-32.76040365,7.34
1316,4.1397352,-38.83074716,9.75
1317,4.14006714,-17.89575397,8.56
1318,4.14166916,-13.40383397,7.15
1319,4.14190528,8.24018997,6.12
1320,4.14465261,15.8371759,8.32
1321,4.14652083,-1.52310661,8.52
1322,4.15113229,-50.26967557,12.38
1323,4.15588905,-21.60054162,9.74
1324,4.15908725,-4.97765438,9.61
1325,4.16425082,1.85057729,6.98
1326,4.16586131,11.9382965,8.15
1327,4.16653289,-39.49188169,9.51
1328,4.17025731,-30.43457026,8.9
1329,4.1735305,54.66015605,7.43
1330,4.17534757,-32.68837302,6.67
1331,4.1764482,-20.21005714,6.5
1332,4.17683666,-41.74981169,9.67
1333,4.17935512,36.62987437,6.99
1334,4.17970185,20.85666251,10.01
1335,4.18103104,41.84943398,8.58
1336,4.18527042,36.49138829,7.74
1337,4.18666277,47.27941028,8.32
1338,,,9.2
1340,4.19017076,13.9168083,7.46
1339,4.19031758,10.24475802,6.51
1341,4.19650012,-46.57394836,8.03
1342,4.20080442,-78.78009243,6.78
1343,4.20723209,47.24403905,9.21
1344,4.21006997,32.45079528,10.04
1345,4.21157217,-49.62769562,8.88
1346,4.21562979,46.61432799,7.18
1347,4.21891882,81.66369004,8.67
1348,4.22048652,-14.71795699,8.53
1349,4.22329974,-52.6515923,6.84
1350,4.2241068,-7.19198605,8.94
1352,4.22488512,49.46192856,6.52
1351,4.2248931,-15.47419,9.23
1353,4.22905149,23.25623242,6.95
1354,4.23771177,61.53319397,5.74
1355,4.23899401,63.55298365,7.88
1356,4.23981308,-58.15191785,7.65
1357,4.25085379,53.24327947,7.75
1358,4.25579433,21.77421126,9.36
1360,4.2602449,2.37147708,8.5
1359,4.26178754,84.9550675,7.8
1361,4.26259854,28.31431339,9.2
1362,4.26389977,-13.06108677,9.01
1363,4.27038297,56.90960852,7.61
1364,4.27129186,10.5021628,8.65
1365,4.27306032,-1.65304096,8.38
1366,4.27306518,38.68167915,4.61
1367,4.27365648,31.07421533,7.63
1368,4.27473316,40.94809407,8.99
1369,4.27857284,-12.04024566,8.44
1370,4.28107877,48.56457428,8.91
1371,4.28580249,-36.67995312,10.51
1372,4.28766746,47.94741495,5.86
1373,4.29797289,18.17840415,10.18
1374,4.29981419,-18.30585823,10.67
1375,4.29986372,-61.25834136,8.5
1376,4.30066937,-44.36429373,8.64
1377,4.30183851,23.5976494,7.9
1378,4.30484839,-14.10914351,9.51
1380,4.31574636,-4.44902726,8.83
1379,4.31575939,24.66132298,8.53
1381,4.31607682,54.9807255,7.93
1382,4.31752626,-43.85269422,7.96
1383,4.3282326,62.8258006,8.56
1384,4.32986623,2.47677783,9.06
1385,4.3326832,0.59009841,8.96
1386,4.33275961,29.18196397,11.54
1387,4.33941193,-71.91576594,10.07
1388,4.34030737,16.50842454,9.73
1389,4.3428742,18.85956477,10.51
1390,4.34307016,16.51041465,8.78
1391,4.34964232,-44.65127253,8.54
1393,4.35152997,-51.52236074,9.36
